event_row_id,parent_event_id,hierarchy_level,asset_id,asset_name,parent_asset_id,plant_id,hub_id,block_id,event_type,root_cause,severity,start_time,end_time,forecast_start_time,actual_start_time,capacity_mw,max_loss_mw,possible_power_before_mw,actual_power_during_mw,event_probability_pct,detection_status,visual_status,tooltip,operator_summary,recommended_action,drilldown_key
EVH_00053_PAV_S6_B02,EVH_00053,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,grid_curtailment_plateau,grid_constraint,ALERT,2025-05-14T12:45:00,2025-05-14T16:45:00,2025-05-14T12:30:00,2025-05-14T12:45:00,50,18.35,39.0,20.65,93,DETECTED,ALERT,PAV_S6_B02: grid_curtailment_plateau | loss 18.4 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B02
EVH_00053_PAV_S6_B03,EVH_00053,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,grid_curtailment_plateau,grid_constraint,ALERT,2025-05-14T12:45:00,2025-05-14T16:45:00,2025-05-14T12:30:00,2025-05-14T12:45:00,50,18.88,39.0,20.12,93,DETECTED,ALERT,PAV_S6_B03: grid_curtailment_plateau | loss 18.9 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B03
EVH_00053_PAV_S6_B04,EVH_00053,block,PAV_S6_B04,Hub 6 Block 4,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B04,grid_curtailment_plateau,grid_constraint,ALERT,2025-05-14T12:45:00,2025-05-14T16:45:00,2025-05-14T12:30:00,2025-05-14T12:45:00,50,17.1,39.0,21.9,93,DETECTED,ALERT,PAV_S6_B04: grid_curtailment_plateau | loss 17.1 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B04
EVH_00053_PAV_HUB_6,EVH_00053,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2025-05-14T12:45:00,2025-05-14T16:45:00,2025-05-14T12:30:00,2025-05-14T12:45:00,250,80.0,195.0,115.0,93,DETECTED,ALERT,PAV_HUB_6: grid_curtailment_plateau | loss 80.0 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_HUB_6
EVH_00053_SOL_PAVAGADA,EVH_00053,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2025-05-14T12:45:00,2025-05-14T16:45:00,2025-05-14T12:30:00,2025-05-14T12:45:00,2050,92.44,1517.0,1424.56,93,DETECTED,ALERT,SOL_PAVAGADA: grid_curtailment_plateau | loss 92.4 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,SOL_PAVAGADA
EVH_00053_GRID_PAVAGADA_220KV,EVH_00053,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2025-05-14T12:45:00,2025-05-14T16:45:00,2025-05-14T12:30:00,2025-05-14T12:45:00,2050,90.59,1517.0,1426.41,93,DETECTED,ALERT,GRID_PAVAGADA_220KV: grid_curtailment_plateau | loss 90.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,GRID_PAVAGADA_220KV
EVH_00054_PAV_S2_B01,EVH_00054,block,PAV_S2_B01,Hub 2 Block 1,PAV_HUB_2,SOL_PAVAGADA,PAV_HUB_2,PAV_S2_B01,scada_stale_signal,data_quality,ALERT,2025-08-18T15:00:00,2025-08-18T16:25:00,2025-08-18T14:55:00,2025-08-18T15:00:00,50,0.0,39.0,39.0,78,DETECTED,ALERT,PAV_S2_B01: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_S2_B01
EVH_00054_PAV_HUB_2,EVH_00054,hub,PAV_HUB_2,Hub / Segment 2,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2025-08-18T15:00:00,2025-08-18T16:25:00,2025-08-18T14:55:00,2025-08-18T15:00:00,250,0.0,195.0,195.0,78,DETECTED,ALERT,PAV_HUB_2: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_HUB_2
EVH_00054_SOL_PAVAGADA,EVH_00054,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2025-08-18T15:00:00,2025-08-18T16:25:00,2025-08-18T14:55:00,2025-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,SOL_PAVAGADA: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,SOL_PAVAGADA
EVH_00054_GRID_PAVAGADA_220KV,EVH_00054,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2025-08-18T15:00:00,2025-08-18T16:25:00,2025-08-18T14:55:00,2025-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,GRID_PAVAGADA_220KV: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,GRID_PAVAGADA_220KV
EVH_00055_PAV_S4_B05,EVH_00055,block,PAV_S4_B05,Hub 4 Block 5,PAV_HUB_4,SOL_PAVAGADA,PAV_HUB_4,PAV_S4_B05,inverter_group_derating,equipment,WATCH,2025-10-22T10:30:00,2025-10-22T14:30:00,2025-10-22T10:25:00,2025-10-22T10:30:00,50,7.71,39.0,31.29,81,DETECTED,WATCH,PAV_S4_B05: inverter_group_derating | loss 7.7 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_S4_B05
EVH_00055_PAV_HUB_4,EVH_00055,hub,PAV_HUB_4,Hub / Segment 4,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2025-10-22T10:30:00,2025-10-22T14:30:00,2025-10-22T10:25:00,2025-10-22T10:30:00,250,8.39,195.0,186.61,81,DETECTED,WATCH,PAV_HUB_4: inverter_group_derating | loss 8.4 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_HUB_4
EVH_00055_SOL_PAVAGADA,EVH_00055,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2025-10-22T10:30:00,2025-10-22T14:30:00,2025-10-22T10:25:00,2025-10-22T10:30:00,2050,11.74,1517.0,1505.26,81,DETECTED,WATCH,SOL_PAVAGADA: inverter_group_derating | loss 11.7 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,SOL_PAVAGADA
EVH_00055_GRID_PAVAGADA_220KV,EVH_00055,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2025-10-22T10:30:00,2025-10-22T14:30:00,2025-10-22T10:25:00,2025-10-22T10:30:00,2050,11.51,1517.0,1505.49,81,DETECTED,WATCH,GRID_PAVAGADA_220KV: inverter_group_derating | loss 11.5 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,GRID_PAVAGADA_220KV
EVH_00056_PAV_S3_B02,EVH_00056,block,PAV_S3_B02,Hub 3 Block 2,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B02,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-18T15:20:00,2025-01-18T17:10:00,2025-01-18T15:00:00,2025-01-18T15:35:00,50,9.99,39.0,29.01,86,DETECTED,WATCH,PAV_S3_B02: cloud_ramp_up_after_cloud_clearance | loss 10.0 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B02
EVH_00056_PAV_S3_B03,EVH_00056,block,PAV_S3_B03,Hub 3 Block 3,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B03,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-18T15:20:00,2025-01-18T17:10:00,2025-01-18T15:00:00,2025-01-18T15:35:00,50,10.47,39.0,28.53,86,DETECTED,WATCH,PAV_S3_B03: cloud_ramp_up_after_cloud_clearance | loss 10.5 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B03
EVH_00056_PAV_S3_B04,EVH_00056,block,PAV_S3_B04,Hub 3 Block 4,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B04,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-18T15:20:00,2025-01-18T17:10:00,2025-01-18T15:00:00,2025-01-18T15:35:00,50,11.28,39.0,27.72,86,DETECTED,WATCH,PAV_S3_B04: cloud_ramp_up_after_cloud_clearance | loss 11.3 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B04
EVH_00056_PAV_HUB_3,EVH_00056,hub,PAV_HUB_3,Hub / Segment 3,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-18T15:20:00,2025-01-18T17:10:00,2025-01-18T15:00:00,2025-01-18T15:35:00,250,37.9,195.0,157.1,86,DETECTED,WATCH,PAV_HUB_3: cloud_ramp_up_after_cloud_clearance | loss 37.9 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_HUB_3
EVH_00056_SOL_PAVAGADA,EVH_00056,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-18T15:20:00,2025-01-18T17:10:00,2025-01-18T15:00:00,2025-01-18T15:35:00,2050,45.94,1517.0,1471.06,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_up_after_cloud_clearance | loss 45.9 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,SOL_PAVAGADA
EVH_00056_GRID_PAVAGADA_220KV,EVH_00056,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2025-01-18T15:20:00,2025-01-18T17:10:00,2025-01-18T15:00:00,2025-01-18T15:35:00,2050,45.02,1517.0,1471.98,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_up_after_cloud_clearance | loss 45.0 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,GRID_PAVAGADA_220KV
EVH_00057_PAV_S6_B01,EVH_00057,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,grid_curtailment_plateau,grid_constraint,ALERT,2025-02-07T12:45:00,2025-02-07T16:45:00,2025-02-07T12:30:00,2025-02-07T12:45:00,50,17.23,39.0,21.77,93,DETECTED,ALERT,PAV_S6_B01: grid_curtailment_plateau | loss 17.2 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B01
EVH_00057_PAV_S6_B02,EVH_00057,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,grid_curtailment_plateau,grid_constraint,ALERT,2025-02-07T12:45:00,2025-02-07T16:45:00,2025-02-07T12:30:00,2025-02-07T12:45:00,50,18.47,39.0,20.53,93,DETECTED,ALERT,PAV_S6_B02: grid_curtailment_plateau | loss 18.5 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B02
EVH_00057_PAV_S6_B03,EVH_00057,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,grid_curtailment_plateau,grid_constraint,ALERT,2025-02-07T12:45:00,2025-02-07T16:45:00,2025-02-07T12:30:00,2025-02-07T12:45:00,50,16.24,39.0,22.76,93,DETECTED,ALERT,PAV_S6_B03: grid_curtailment_plateau | loss 16.2 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B03
EVH_00057_PAV_S6_B04,EVH_00057,block,PAV_S6_B04,Hub 6 Block 4,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B04,grid_curtailment_plateau,grid_constraint,ALERT,2025-02-07T12:45:00,2025-02-07T16:45:00,2025-02-07T12:30:00,2025-02-07T12:45:00,50,15.88,39.0,23.12,93,DETECTED,ALERT,PAV_S6_B04: grid_curtailment_plateau | loss 15.9 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B04
EVH_00057_PAV_HUB_6,EVH_00057,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2025-02-07T12:45:00,2025-02-07T16:45:00,2025-02-07T12:30:00,2025-02-07T12:45:00,250,73.93,195.0,121.07,93,DETECTED,ALERT,PAV_HUB_6: grid_curtailment_plateau | loss 73.9 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_HUB_6
EVH_00057_SOL_PAVAGADA,EVH_00057,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2025-02-07T12:45:00,2025-02-07T16:45:00,2025-02-07T12:30:00,2025-02-07T12:45:00,2050,98.85,1517.0,1418.15,93,DETECTED,ALERT,SOL_PAVAGADA: grid_curtailment_plateau | loss 98.8 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,SOL_PAVAGADA
EVH_00057_GRID_PAVAGADA_220KV,EVH_00057,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2025-02-07T12:45:00,2025-02-07T16:45:00,2025-02-07T12:30:00,2025-02-07T12:45:00,2050,96.87,1517.0,1420.13,93,DETECTED,ALERT,GRID_PAVAGADA_220KV: grid_curtailment_plateau | loss 96.9 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,GRID_PAVAGADA_220KV
EVH_00058_PAV_S6_B01,EVH_00058,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,cloud_ramp_down,weather,WATCH,2025-06-26T14:55:00,2025-06-26T16:35:00,2025-06-26T14:35:00,2025-06-26T15:05:00,50,12.01,39.0,26.99,86,DETECTED,WATCH,PAV_S6_B01: cloud_ramp_down | loss 12.0 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00058_PAV_S6_B02,EVH_00058,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,cloud_ramp_down,weather,WATCH,2025-06-26T14:55:00,2025-06-26T16:35:00,2025-06-26T14:35:00,2025-06-26T15:05:00,50,12.88,39.0,26.12,86,DETECTED,WATCH,PAV_S6_B02: cloud_ramp_down | loss 12.9 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00058_PAV_S6_B03,EVH_00058,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,cloud_ramp_down,weather,WATCH,2025-06-26T14:55:00,2025-06-26T16:35:00,2025-06-26T14:35:00,2025-06-26T15:05:00,50,11.42,39.0,27.58,86,DETECTED,WATCH,PAV_S6_B03: cloud_ramp_down | loss 11.4 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00058_PAV_HUB_6,EVH_00058,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2025-06-26T14:55:00,2025-06-26T16:35:00,2025-06-26T14:35:00,2025-06-26T15:05:00,250,42.21,195.0,152.79,86,DETECTED,WATCH,PAV_HUB_6: cloud_ramp_down | loss 42.2 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6
EVH_00058_SOL_PAVAGADA,EVH_00058,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2025-06-26T14:55:00,2025-06-26T16:35:00,2025-06-26T14:35:00,2025-06-26T15:05:00,2050,54.92,1517.0,1462.08,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_down | loss 54.9 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,SOL_PAVAGADA
EVH_00058_GRID_PAVAGADA_220KV,EVH_00058,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2025-06-26T14:55:00,2025-06-26T16:35:00,2025-06-26T14:35:00,2025-06-26T15:05:00,2050,53.82,1517.0,1463.18,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_down | loss 53.8 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,GRID_PAVAGADA_220KV
EVH_00059_PAV_S4_B05,EVH_00059,block,PAV_S4_B05,Hub 4 Block 5,PAV_HUB_4,SOL_PAVAGADA,PAV_HUB_4,PAV_S4_B05,inverter_group_derating,equipment,WATCH,2025-09-11T10:30:00,2025-09-11T14:30:00,2025-09-11T10:25:00,2025-09-11T10:30:00,50,8.78,39.0,30.22,81,DETECTED,WATCH,PAV_S4_B05: inverter_group_derating | loss 8.8 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_S4_B05
EVH_00059_PAV_HUB_4,EVH_00059,hub,PAV_HUB_4,Hub / Segment 4,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2025-09-11T10:30:00,2025-09-11T14:30:00,2025-09-11T10:25:00,2025-09-11T10:30:00,250,10.21,195.0,184.79,81,DETECTED,WATCH,PAV_HUB_4: inverter_group_derating | loss 10.2 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_HUB_4
EVH_00059_SOL_PAVAGADA,EVH_00059,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2025-09-11T10:30:00,2025-09-11T14:30:00,2025-09-11T10:25:00,2025-09-11T10:30:00,2050,13.3,1517.0,1503.7,81,DETECTED,WATCH,SOL_PAVAGADA: inverter_group_derating | loss 13.3 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,SOL_PAVAGADA
EVH_00059_GRID_PAVAGADA_220KV,EVH_00059,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2025-09-11T10:30:00,2025-09-11T14:30:00,2025-09-11T10:25:00,2025-09-11T10:30:00,2050,13.03,1517.0,1503.97,81,DETECTED,WATCH,GRID_PAVAGADA_220KV: inverter_group_derating | loss 13.0 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,GRID_PAVAGADA_220KV
EVH_00001_PAV_S3_B02,EVH_00001,block,PAV_S3_B02,Hub 3 Block 2,PAV_HUB_3,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-01-05T15:20:00,2015-01-05T17:10:00,2015-01-05T15:00:00,2015-01-05T15:35:00,50,10.52,39.0,28.48,86,DETECTED,WATCH,WND_S3_B02: wind_ramp_up_after_wind_clearance | loss 10.5 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B02
EVH_00001_PAV_S3_B03,EVH_00001,block,PAV_S3_B03,Hub 3 Block 3,PAV_HUB_3,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-01-05T15:20:00,2015-01-05T17:10:00,2015-01-05T15:00:00,2015-01-05T15:35:00,50,11.0,39.0,28.0,86,DETECTED,WATCH,WND_S3_B03: wind_ramp_up_after_wind_clearance | loss 11.0 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B03
EVH_00001_PAV_S3_B04,EVH_00001,block,PAV_S3_B04,Hub 3 Block 4,PAV_HUB_3,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-01-05T15:20:00,2015-01-05T17:10:00,2015-01-05T15:00:00,2015-01-05T15:35:00,50,11.14,39.0,27.86,86,DETECTED,WATCH,WND_S3_B04: wind_ramp_up_after_wind_clearance | loss 11.1 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B04
EVH_00001_PAV_HUB_3,EVH_00001,hub,PAV_HUB_3,Hub / Segment 3,SOL_PAVAGADA,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-01-05T15:20:00,2015-01-05T17:10:00,2015-01-05T15:00:00,2015-01-05T15:35:00,250,36.55,195.0,158.45,86,DETECTED,WATCH,WND_HUB_3: wind_ramp_up_after_wind_clearance | loss 36.5 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_HUB_3
EVH_00001_SOL_PAVAGADA,EVH_00001,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-01-05T15:20:00,2015-01-05T17:10:00,2015-01-05T15:00:00,2015-01-05T15:35:00,2050,47.39,1517.0,1469.61,86,DETECTED,WATCH,SOL_WNDAGADA: wind_ramp_up_after_wind_clearance | loss 47.4 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,SOL_PAVAGADA
EVH_00001_GRID_PAVAGADA_220KV,EVH_00001,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-01-05T15:20:00,2015-01-05T17:10:00,2015-01-05T15:00:00,2015-01-05T15:35:00,2050,46.44,1517.0,1470.56,86,DETECTED,WATCH,GRID_WNDAGADA_220KV: wind_ramp_up_after_wind_clearance | loss 46.4 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,GRID_PAVAGADA_220KV
EVH_00002_PAV_S6_B01,EVH_00002,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-03-09T14:55:00,2015-03-09T16:35:00,2015-03-09T14:35:00,2015-03-09T15:05:00,50,11.97,39.0,27.03,86,DETECTED,WATCH,WND_S6_B01: wind_ramp_down | loss 12.0 MW | weather,Incoming wind band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00002_PAV_S6_B02,EVH_00002,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-03-09T14:55:00,2015-03-09T16:35:00,2015-03-09T14:35:00,2015-03-09T15:05:00,50,12.04,39.0,26.96,86,DETECTED,WATCH,WND_S6_B02: wind_ramp_down | loss 12.0 MW | weather,Incoming wind band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00002_PAV_S6_B03,EVH_00002,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-03-09T14:55:00,2015-03-09T16:35:00,2015-03-09T14:35:00,2015-03-09T15:05:00,50,11.29,39.0,27.71,86,DETECTED,WATCH,WND_S6_B03: wind_ramp_down | loss 11.3 MW | weather,Incoming wind band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00002_PAV_HUB_6,EVH_00002,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,WND_GADAG,WND_GADAG_FARM_1,WND_GADAG_FARM_1,wind_ramp_down,weather,WATCH,2015-03-09T14:55:00,2015-03-09T16:35:00,2015-03-09T14:35:00,2015-03-09T15:05:00,250,37.65,195.0,157.35,86,DETECTED,WATCH,WND_HUB_6: wind_ramp_down | loss 37.6 MW | weather,Incoming wind band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6